user_id,gender,age,height,weight,budget,physical_activity,is_professional,openness,conscientiousness,extraversion,agreeableness,neuroticism,hardiness,confidence,locus_of_control,location_preference,preferred_duration,preferred_factor
1,M,1.0368094409145785,-2.189253609878814,0.2789743772028276,-0.43543634859580865,-0.2634149526225157,0.0,-2.2435907016874834,-0.23146884489172323,-2.2197548550343353,-0.2088947992106939,0.07167638179201452,-0.547262233485482,-1.8874966407531375,0.12411601557216571,0.5,-1.3027057098298198,body_control
2,F,-0.2008025446593741,0.5484455438786144,-0.4684109464537482,-0.15603208182988676,-0.8532023351135892,0.0,-0.45186744682933605,0.44449510913250684,0.3820407995687318,-0.27747064875927735,-0.3753103621066882,0.2035809137023783,0.8305776958317354,0.3580868675238801,1.0,0.03176170707154517,social_engagement_complexity
3,F,-0.40707120892169957,-0.1164780213988624,-0.3597948533342249,2.2735795251386657,1.6089029808402633,0.0,0.8539618320474746,1.864645952352863,1.9042232767516296,-0.4363955617555996,-2.0756394156789333,2.210321135214422,1.4057037303028757,1.3918335947682232,1.0,1.0364683131509296,proficiency
4,F,0.8305407766522531,-0.5385918944610261,0.9660932330437534,-0.5019663086689223,-0.8309492432663282,0.0,-0.6242155294430421,0.17605457574815073,-0.632249548540476,-0.9015863658551969,1.0405492908074445,-0.0261388295071501,-1.454092537379421,-0.8803857414007927,0.5,0.7239251433419498,organization
5,M,0.9336751087834159,0.9183458500938555,1.6092324234306743,1.249414631407213,0.18978321946977747,0.0,0.4081644017341495,-0.1663063878080935,1.375677002241406,-0.8776071704969008,0.10623347056871126,0.4100301846507626,0.6382089357195667,1.009295774495834,1.0,-0.33834697164172894,social_engagement_complexity
6,M,-0.09766821252821138,-0.7097586415083981,0.5295466275371892,-0.5289321292922606,-0.8655374446686827,0.0,-0.3672793385826735,-1.4195892662864342,-0.38890356264832693,-0.07211293594969119,0.16180606497524144,-0.20261531137414315,-0.41622939272256776,-0.019586645289259356,0.5,2.4536429010172958,height_weight_influence
7,M,-0.40707120892169957,-0.33059199454715477,-0.16590841829397424,-0.5952767469129718,-0.05233894415714756,0.0,-0.1699824813760313,0.31889437181719693,-0.9446984581942898,-0.22375773166424195,-0.2507869360568947,-0.06396999504304601,-1.0559945593944646,-0.9476999901792571,0.5,1.2080799027170335,proficiency
8,F,-0.9227428695775132,-0.6909626861880088,-0.456741275998319,8.3521749032372,4.691025716242235,1.0,1.9495307157124333,1.7051387520089252,2.067857391157932,-2.491378492806645,-2.0756394156789333,2.2341448405403854,1.7188718122883304,1.575742514036589,1.0,-0.0408618898806056,organization
9,F,-1.335280198102164,-1.3660695440510835,0.11308650641144673,-0.260120614349416,0.17197117810652846,0.0,-0.4407874789137057,-0.1579403371907375,0.3240176456476444,0.415036641898678,-0.3923000928070086,-0.7770716369885978,0.4169864293732611,0.2692972514543379,1.0,-1.2902271141019477,body_control
10,F,-0.09766821252821138,0.40397232412504186,0.35690142913802336,0.061847495186677516,-0.17787523611351305,0.0,-0.7635732477971521,0.6354297241315058,0.2560531133810714,-0.8672281177289216,0.3539780820915718,0.015321900916396309,-0.217099478825846,0.25640476409077173,1.0,0.19843018857973707,body_control
11,M,0.6242721123899276,0.2873671070078222,-1.388648320069601,0.29015773533863926,1.3986677810653907,1.0,1.229723479558805,1.864645952352863,2.067857391157932,1.1074600186584715,-2.0756394156789333,1.7601302311108011,1.5575836290684182,1.631524327478125,1.0,0.9710121518758105,proficiency
12,F,1.243078105176904,0.00662497243528072,0.6618617102755551,0.9934142565660675,0.5285849985506434,0.0,-0.4203431083329054,1.594339587761373,-0.28386810394799916,-0.22802230737636495,-0.3356717968344861,0.24973761434437816,0.555112623078421,1.5176141312605638,1.0,1.0993164636506108,proficiency
13,F,1.552481101570392,0.5129866957731655,-0.6321763933072791,-0.010941052698400231,-0.111072518813132,0.0,0.8262834193355406,0.5696509892990322,0.6476780529515184,0.19807357914055734,-0.020370457115048278,0.7390009636196712,-0.0984659421538948,0.4511696879836223,1.0,-1.3367319606633694,height_weight_influence
14,M,1.552481101570392,-0.8359161895720945,-1.4302499423954094,0.39459907263192273,1.5518701608355954,0.0,0.8912031006770345,1.1873534181389989,0.5221631712146063,1.415446074533585,-1.4636770738202178,0.23892780279585413,1.7188718122883304,0.6760688294568582,1.0,0.35921054225885657,social_engagement_complexity
15,M,0.21173478386527678,-0.036910036924342624,-1.450766666705255,-0.6326137801370627,0.5307954712164145,0.0,0.7374166422376832,-0.45973234543882624,0.754326689452554,0.8483078816945699,-1.389717139790506,1.1552640349743,0.9102444931519,0.4812741207231689,0.0,-0.44863647369100845,body_control
16,M,-0.8196085374463504,1.01763842028447,-0.21426160555818813,0.8893078195193832,1.1937992608935637,0.0,0.44806060135926784,1.0511904791066093,1.798642096341885,-1.5497287758702267,-0.972713256665197,-0.25943778614305846,1.218079089315028,1.631524327478125,1.0,1.8838938006585852,social_engagement_complexity
17,M,-0.40707120892169957,0.5622025699266916,-0.8628017013647286,-0.3097592457752956,0.8579912343258075,0.0,0.5560015348866175,-0.5434456883680361,0.9900298058260958,0.6750029587041071,-0.8168149716805372,0.33556815953373875,0.5751046374180717,0.6515683610137938,0.0,0.09889224580622426,athleticism
18,F,0.4180034481276022,-1.166618237230735,-2.2615789009154996,0.1253136036151495,0.6349602214954372,0.0,1.210301795969704,1.8569600559087158,1.3232874684349012,0.46840667745383285,-2.0756394156789333,1.9056124931099767,1.6728020478094625,1.295872461789423,0.5,-1.3367319606633694,organization
19,M,0.10860045173411406,-1.453437663922727,-0.4233268284107044,-0.774315176012515,0.502446799166563,0.0,-0.84856608432527,0.39940175900439173,-0.20706433745837574,0.9004704709443698,0.35426703966294687,-0.7515694787827769,-1.4949092171918656,0.19673962314841598,0.0,0.3573425714372157,height_weight_influence
20,M,0.7274064445210904,0.32806970138377184,-0.26718967023296075,0.3317269378503638,0.9511221629841123,0.0,0.8583020706664294,0.6767282203285251,1.080355895308359,-0.059945954427097124,-0.45758727246723246,0.9107810219047098,0.3792804284246727,1.2567950673529995,0.0,-1.3367319606633694,height_weight_influence
21,F,-0.3039368767905368,-0.5163583394428424,-0.20163815100796928,-0.8327530585795597,-1.2743713720884957,0.0,-0.6869706360009427,-0.5911327534131614,-0.5489451858066717,0.23024899564142648,1.230084519321105,-0.5394726248549692,-0.5955224254791777,-0.7584352574539734,1.0,0.2598759477148882,body_control
22,M,0.10860045173411406,-0.16887238905445554,-0.4675487802944453,-0.36905593918607615,-0.39230764104521365,0.0,-0.3461136015605506,0.41590722230002874,-0.5296737979688085,1.4139827967707042,-0.24760754407946434,0.20666406206871482,0.48873083585489907,0.40409894580986144,0.5,2.835001665255357,social_engagement_complexity
23,M,-0.40707120892169957,1.2039068481800177,1.990562144817212,-0.7325625622941773,-1.4757560325820427,0.0,-0.617612992245256,-1.698489841973497,-0.8766883027320829,-0.7506308693468169,1.9430496441354483,-1.860838319201956,-0.6444501311552169,-2.334083551350546,1.0,0.9035766209399633,body_control
24,M,-0.40707120892169957,0.6288308102733507,0.6280124727113985,0.37105795107896183,0.00960262138066105,0.0,-0.4232904268721613,0.4425170802669993,1.3390078210637784,-0.2908165019147002,0.6385530043264681,-0.16635101798901972,0.497304715561218,0.10278029083237789,0.5,0.27564468061300695,height_weight_influence
25,M,1.965018430095043,-2.0900438139879833,-0.8019332064759973,-0.30320083382316393,-0.03457984267366274,0.0,-1.412250248515089,0.28383020520476915,-1.5296295232169685,1.0359478303624385,0.48466221149921596,-0.6584681627059065,-1.0631762320901754,0.2540964131278359,0.5,-0.8464794159144481,organization
26,F,-0.6133398731840249,0.7620926655980967,0.020874670505622226,-0.5908991913800261,-1.0977631004423216,0.0,-0.40234154665728067,-1.573085253284236,-0.2725387008017578,1.2362749827283115,1.1064017288777113,-0.6872368434572361,-0.6431499808643732,-0.29879116775644265,0.5,0.9527115761091522,social_engagement_complexity
27,M,0.3148691159964395,-0.27824208523031324,1.4795951014340898,1.4344418530198264,-0.02678481301939794,0.0,0.3330373747555806,0.9227310461765023,0.7689305001356812,-2.5835686059228915,-0.6705679719251298,1.0036497747569677,0.79628790807247,0.7208254469676236,1.0,0.919502607524848,athleticism
28,F,-0.8196085374463504,-0.8059884427736991,0.6644514931267823,-0.6743389331971321,-0.998653026130707,0.0,-1.2974536314922867,-1.2167106507165573,-0.15418096203562404,-0.9085114438996006,1.142439473812827,-1.3629776682953438,-1.646629583098746,-1.3231606274929353,1.0,-0.5876625758380339,organization
29,F,1.965018430095043,-0.4965428902573806,-1.3516890168871327,-0.8704040215038131,-0.38678848974698005,0.0,1.131592556221887,-0.19036173849939816,0.29794391239268536,2.2787584414643822,-0.22156568223207898,-0.3102119991731683,-0.3050472536762135,0.5856605515857547,0.5,-0.6845325708271736,organization
30,M,-1.025877201708676,-0.4517048185757857,-1.293610174796457,0.13228624133071687,0.2727471550392533,0.0,-0.3711019098045972,0.8875269329032485,0.4901679558705309,0.5876233145079095,-0.5459486581743977,1.4296008411404248,0.4964863191663041,1.631524327478125,0.5,-0.6537193359963529,organization
31,F,-0.9227428695775132,0.8509500694743135,-0.7116720444592487,-0.7711737553570585,-0.03869826251698428,0.0,0.8069618345278339,-0.16373824259291403,-0.024532678505800713,0.9860881599051193,-0.07186744312584652,-0.45355967844524164,-0.3666748115834281,-0.720616530675658,1.0,0.4198290102646143,social_engagement_complexity
32,M,1.1399437730457413,0.11684249155089377,-0.28188487004149887,-0.5767016065568682,0.268952236454095,0.0,0.5085696962496,-0.4812985721904681,-0.21594052933504676,0.5002003744793815,0.20449023173565076,0.05809395186264419,-0.012148022709606684,-0.05501388418954575,0.0,-0.6699690167182561,logistical_commitment
33,M,0.4180034481276022,-0.5842123765630118,-0.5137505117873781,-0.4884432811330829,0.7343910632893516,0.0,-0.9842749838642355,-0.42274703557697524,0.45938124804036173,0.51923170614085,-0.07455895235185783,0.42711021143262085,-0.1269522371822427,-0.4357435362722767,1.0,0.01154770039284826,social_engagement_complexity
34,F,-0.40707120892169957,-1.253435093382638,-0.17792834137429558,-0.7616060660956391,0.07378032150981,0.0,-1.0876861482327438,-0.2641710425630149,-1.1619768468903164,1.1780411941225897,0.6455772153480545,-0.5308005149491304,-0.22812178112993187,-0.5721788729477253,0.5,0.8288881741465878,proficiency
35,F,0.6242721123899276,-0.3228451972323597,0.7696256407146641,-0.5560392309534826,-1.4757560325820427,0.0,-0.39908201419355877,-1.3325353959474233,-1.2123202264951343,-0.8088646767906589,0.5754677810432212,-0.6049754407823297,-1.7820845362747493,-1.285003238322917,0.0,-0.7704231599460976,height_weight_influence
36,F,-0.2008025446593741,-1.1206897877751139,0.7084546695410623,-0.7633619743206297,-1.167411679256356,0.0,-1.025876529622068,-1.0907459183888826,-0.8399566337929741,0.3870189322807794,1.2637607159803723,-0.5663794727415735,-1.8371204681084632,-0.8713375301209242,0.5,0.34478930413856457,proficiency
37,M,-0.6133398731840249,1.0148218028794689,-0.2213299976265524,-0.024693400087754076,-0.6350696109182135,0.0,-0.05954012791709739,0.13753430952122844,1.071086173052042,0.40202350823918176,0.6578807113972482,0.48685957525250123,0.5222212761058092,-0.27380113580028864,0.0,1.2774843423131685,organization
38,M,-0.40707120892169957,1.1206598541772246,-1.3649062831857226,-0.6426252675464457,0.5127462087461385,0.0,1.9225209568993378,0.770165542234825,0.8924372520025647,1.5167197891066804,-0.649720244529651,0.864542096660954,1.5831309336036694,0.01753650167311165,1.0,0.6444586355998179,height_weight_influence
39,F,1.655615433701555,0.27541239899877645,-0.8526418535177553,-0.27019777557646907,0.9433232547369295,0.0,-0.18295244045037987,1.45462832933621,0.05109094625384072,0.8284141459596461,-0.4292736735195023,-0.7180884710847594,0.1449977709792671,1.1543142065229675,1.0,0.9026023629533712,proficiency
40,M,0.9336751087834159,0.7469407397280928,-0.23034327675757266,1.1343433742699949,0.33033940239456805,1.0,0.7335123054016212,1.864645952352863,1.8615316717179045,-0.2698599111831725,-2.0756394156789333,1.0981490869316384,1.7020152636813202,1.3792637480551806,1.0,0.5928030886625139,height_weight_influence
41,M,0.3148691159964395,1.4185296949688955,-0.7997834159525261,0.6612575186133388,1.7681657355950777,0.0,1.4098718761075693,1.2082284561491727,1.8533526245951204,0.7279967047654965,-1.3697055829410816,1.083438187903071,1.7188718122883304,1.631524327478125,1.0,0.31181671455026955,social_engagement_complexity
42,M,-0.09766821252821138,1.580714678018997,1.5402809981958951,-0.15323420327356463,0.13605229077299785,1.0,-1.452182876084152,0.6176122227505992,0.45824459276976637,0.14338407611159737,0.48482859458402894,-0.575299848893563,0.9931212109482117,-0.12162803994364939,1.0,0.49175046790019605,organization
43,M,-0.5102055410528623,0.5510491869774499,-1.072021223198948,-0.5979714963220281,-0.2684510664088987,0.0,0.46467634975413735,0.5286434702208828,0.12892509704458097,1.742085165712542,-0.1378428744098652,-0.28434336819836553,1.250609508830941,-0.059659123992328006,1.0,1.849377507567312,adrenaline
44,F,-0.6133398731840249,-0.2737775247799187,0.48483052815461636,-0.27993371832141867,-0.7249119503926781,0.0,-0.9141746025532853,-0.5354145206411514,-0.7595017857014742,-1.056805832283903,0.9347383162089874,-0.11089028993771693,-0.3535353525505151,-0.9348854270476743,1.0,0.7224236758824385,body_control
45,M,0.8305407766522531,0.637619957865485,-1.366944373545023,-0.503962555828561,0.7832774113976867,0.0,1.2560538401553583,0.7168347203214864,0.01109345314983116,1.6123193346024494,-0.8269219451827687,0.6130241166600409,1.5293697481765272,1.2515739529934211,0.0,-0.0552147896657235,logistical_commitment
46,F,-1.2321458659710014,0.320468958941276,0.4995687306555892,-0.34680285977115166,1.0579574292384866,0.0,0.2126205988714191,-0.5052980278089965,-0.1502814597521816,-0.362751032703381,1.031414889555262,-0.5622802853978445,-0.5751781329503887,-0.301621127001763,0.5,-0.43696975084245165,proficiency
47,M,-1.4384145302333267,-0.30474997361902956,-0.5134467519278002,-0.7864653853000233,0.3986103130918061,0.0,-0.3254580174003598,-0.4388522995023242,-0.13462729905674603,0.5627215003678179,0.040534793673353664,-0.5849632785941457,0.1355193752652378,-0.46725990729051947,1.0,-0.17654505383112215,organization
48,F,0.521137780258765,0.72463694358373,1.6663828425170084,0.250436081359381,-1.4757560325820427,0.0,-0.6878258737139568,-0.9021866629015055,-0.08495963398928344,-0.4265259864404691,1.4836029058597169,-0.9914346176179115,-0.9092615170462449,-0.8663405303267111,1.0,0.6394893897460909,athleticism
49,F,-0.7164742053151877,-0.012412968413002783,-1.1359632636214603,-0.28264444426602675,0.6847251532708698,0.0,0.6613614704196172,0.15143102092605018,0.9083615315436684,0.34233041692466554,-0.43901246103708097,0.2373021618604423,-0.2929501754352787,0.620039006202092,1.0,-0.4672707335615505,proficiency
50,M,1.1399437730457413,-1.138079495285497,-0.6135463563952844,3.297034234798329,2.681315093911171,0.0,1.3563936859832597,1.864645952352863,2.067857391157932,-0.9074627363573573,-2.0756394156789333,2.2341448405403854,1.7188718122883304,1.631524327478125,1.0,-0.6553914453989849,social_engagement_complexity
51,F,0.9336751087834159,1.1175118357648819,-9.888382404825861e-05,1.1068691836878897,1.2796277326218455,0.0,0.5257048706921363,1.864645952352863,1.297721259862501,-0.00884619154215794,-1.8395340108944103,0.27375106753990247,1.16153668709802,1.631524327478125,0.5,0.9807813034442271,adrenaline
52,F,-0.09766821252821138,0.0201958392433623,-0.06445548978931792,0.04364410638194834,-0.40258526174094006,0.0,0.8041631828672648,-0.21068513201922823,-0.797972487433176,0.31286080756143364,-0.5626184598635869,0.7231241901546218,0.2783212381025009,0.19763631284907723,0.0,0.08567777457609685,logistical_commitment
53,F,0.9336751087834159,-0.41170907751340924,-0.23482533987180634,-0.4011174003966871,-0.6161181557398251,0.0,0.3198823238588888,-0.20774556275184933,-0.07328444947442424,-0.012809294809600387,0.26822337283645986,0.994671092701765,-0.6444808535844465,-0.010020721201351763,1.0,1.4356893941944968,body_control
54,F,1.0368094409145785,1.291792907522038,0.05856329557933137,-0.5583425824757556,0.19101204611497888,0.0,-0.10068094159547097,-0.6741256835692742,-0.25791962574509514,0.45797926744790163,0.030152185482300642,0.3306892125080898,0.48772736443492565,-0.018998783726624342,0.5,-1.3367319606633694,organization
55,F,1.4493467694392295,0.9213464215266812,-0.06620053564346372,0.5359616908587087,-0.3012441717527769,0.0,0.6452536453179298,1.0863698601877878,0.9179297350564256,-0.5216087089774188,-0.15713971692344697,-0.02657249200186016,0.12943702118112232,1.0327631892407347,0.0,0.371254140854013,athleticism
56,F,-0.6133398731840249,-1.21195756116398,-2.1948382937452404,-0.44286719687338355,0.7140627178028036,0.0,1.0167336279909374,1.4416004978655736,1.1674989477326532,0.9135868478217951,-0.9409046293443981,0.6376396818652114,0.872614240974583,1.631524327478125,1.0,-0.013490635931992394,logistical_commitment
57,M,-1.5415488623644895,0.47842748351919395,0.7111599977692497,0.72964387935789,0.695782747161959,0.0,0.297257428921049,-0.464807015544128,0.4611642104218621,-0.6026514168868086,-0.7578929573515375,0.6754093472211539,-0.03827917498061555,0.3683448953742283,0.0,0.9097698940710135,proficiency
58,M,-1.747817526626815,0.9216622606786489,2.587612986905567,-0.02807345515702636,-1.2161681457238511,0.0,-0.8284147984006783,-2.3154923400058163,-0.09762348833547799,-1.9871207439899066,2.0821519000025805,-1.7890087500600482,-0.9533606152177502,-2.0121687100475456,1.0,-0.887956809263554,organization
59,M,0.9336751087834159,-1.342646908165947,0.20633031426237433,-0.03628404001526239,-0.17592174881895303,0.0,-1.9979075126330208,0.30386345191479736,-0.2955432821409076,-0.24603813213729414,-0.10605375906745595,-0.2661198395783582,-0.8974487715117547,-0.1268601557151929,1.0,-0.5887895033317357,body_control
60,M,-0.2008025446593741,0.23908138309466537,-0.9321228008572704,0.28391295919442305,0.24306391685095016,1.0,1.2521362276752581,1.185596105024686,1.581556355919906,0.6523347029300544,-1.435572252026962,1.309207108782978,1.0855161109778053,1.631524327478125,0.0,0.9984800096548248,body_control
61,M,-1.1290115338398385,-0.04593457123272523,-1.333381582005711,-0.5971403965017269,1.203317829570099,0.0,0.7332951689361837,0.6014936025880989,0.5551741329009011,0.8586797877984222,0.08418663601518156,-0.3663351974661773,0.3984509075809646,0.28540260053945804,0.5,1.4253449971259649,organization
62,M,0.005466119602951343,0.11997229922560505,0.7820945696633171,-0.6192789135121665,-0.7516581022630314,0.0,-1.1523789351356437,-1.2363186041656138,-0.7305911591607406,0.22415468083435314,0.28846295417339196,-0.8837978783565298,-0.6848080702355804,-0.03747681235356937,0.0,-0.35631416624332873,social_engagement_complexity
63,F,-0.3039368767905368,1.6156859339763283,0.6597772360499469,-0.6464189631785583,-1.1977266003720273,1.0,-0.09488938022014777,0.09436901214158668,-0.4691857122772495,0.2480936430848026,0.17178708070461096,-1.0808400022372602,-0.5570496322751985,-0.7173451149766835,1.0,-0.4201936251706723,proficiency
64,M,-0.09766821252821138,0.5564953421016319,-0.007171278159663526,0.9088725781335277,0.10621740629684052,0.0,-0.3586570402722379,1.0797958964456322,0.05197575245741957,-0.22375962364702157,-0.85022790410442,1.2505654591039408,0.6351923549449852,0.8799551676544092,0.5,1.6604749494289466,organization
65,M,-0.40707120892169957,-0.7685699390609084,0.6200452786037844,-0.6247840383740244,-0.6285990551148405,0.0,-0.9914677248348737,-1.1811581963057685,-1.6070857654572097,-0.35126323792749947,0.14925638149170944,-1.2255179495039414,-1.127042174192003,-0.851988402752794,0.0,1.0097326705946232,social_engagement_complexity
66,F,0.7274064445210904,0.43196307794541255,-1.7208579962219188,-0.5849798280629757,-0.11201979677569038,0.0,0.6870492969842514,0.3489443961854397,0.19573782365623585,1.432573121455556,-0.9364791752547942,0.5249987027244142,0.07890820807052039,1.232959075115965,1.0,1.237535273119873,body_control
67,M,-1.025877201708676,-0.6118656866921348,0.34656253785226276,0.13784471688496772,-0.833712487623142,0.0,-0.8691277315832473,-0.13470958846378414,-0.34731876336937506,-1.383041260338175,0.683988753436316,-0.5857889733401195,-0.18526910519714324,-0.5079374865938631,0.5,-0.44158708664932633,proficiency
68,F,-0.3039368767905368,0.20041048582274318,0.28276227369360185,-0.4409846800797131,-1.1483395570091042,0.0,-0.4323452221041687,-0.9122647368572103,-1.4287509736018638,0.653794859208067,0.6027234307144307,-0.4261785895262511,-0.8969870765276361,-1.0591570947662678,0.0,-0.8786968375444419,adrenaline
69,M,-0.8196085374463504,0.022444282475626822,-1.1343510684627183,-0.40648835867935595,-0.43324686420343406,0.0,0.49016197441879944,0.6333782990807585,-0.09969865163573448,1.2922819997568955,-0.836588882977826,0.4785982149843314,0.7516143789771468,0.24486073050364862,0.0,2.036073924253535,proficiency
70,F,0.521137780258765,-0.4183862336933172,-1.289442280738524,-0.5127739924851833,-0.3404740075055206,0.0,-0.5016881861064867,0.11920326017771604,-0.05779716298911676,1.504626104552217,-0.3575112394310243,0.4387652099316612,0.3694339210450779,0.16752702340431602,0.0,0.6916254410536319,proficiency
71,F,-0.8196085374463504,0.4809583190316908,0.09777889974566971,-0.8321970197417828,-0.9377733893461349,0.0,-0.040202349774602894,-0.746983033600923,-0.7708987174654148,0.5379888607804486,0.7488215036456871,-1.3157329717511572,-0.8847929755594891,-1.5953555757027338,1.0,-0.9350774969306892,body_control
72,M,-1.2321458659710014,0.03785773727433553,1.0361106044023989,-0.6629665864380009,-0.23421256106436325,0.0,-1.2835662486166288,-1.5714294626631995,-0.8296305598469809,-0.37310781853624925,1.0125637214569385,-1.520273500078825,-0.6262367294164496,-1.9837130441257056,0.5,-0.4960059527612683,organization
73,M,0.21173478386527678,1.641717629838262,0.22162339257452462,1.3542540092041164,0.24808796689467738,0.0,2.0507104726237437,1.1528541977736533,1.5649377365396506,-2.038968872775094,0.2381577044566552,2.2341448405403854,1.3843582885027912,1.631524327478125,0.5,0.23973015845343357,athleticism
